# IV Measurement - T = 70.00 °C - Pull number 2
# Td_go[°C]	Td_return[°C]	Vcc	Vd_go[V]	Vd_return[V]	ErrVd_go[V]	ErrVd_return[V]	Vr_go[V]	Vr_return[V]	ErrVr_go[V]	ErrVr_return[V]	Id_go[A]	Id_return[A]	ErrId_go[A]	ErrId_return[A]
# 
69.91610642387205	69.9705334112538	-5.0	-5.019318640696709	-5.018912839235223	0.00010623503756503504	0.00010525633305266841	-0.012115076833334903	-0.01391039026273968	0.00010465986073412138	0.00010644733970683205	-1.215031274028172e-06	-1.395084772113096e-06	3.7916899093783315e-08	4.317503482523654e-08
69.91826595055512	69.965834806835	-3.888888888888889	-3.9076562107620236	-3.9072967606433227	9.479373316430936e-05	9.473977788472349e-05	-0.014441206265510879	-0.014861037604841419	0.00010509290649952332	0.0001066890189445077	-1.4483207567456502e-06	-1.490425995872171e-06	4.469136075976009e-08	4.595632592452458e-08
69.93002583084792	69.9499673684684	-2.7777777777777777	-2.7936952994615183	-2.793832081440961	0.00010825832143061961	0.00010750149720558908	-0.013311345986421275	-0.013764836618504826	0.00010481144250033386	0.00010661263658647776	-1.3350061163796284e-06	-1.3804870743661445e-06	4.138982522140071e-08	4.275516682789792e-08
69.94645730178532	69.92561211120169	-1.6666666666666665	-1.6844404128756603	-1.684815313441941	0.00010927788694331654	0.00010953393833111358	-0.014378891108760858	-0.013571978008809505	0.00010393288822179353	0.00010408168259978884	-1.4420711171157213e-06	-1.3611451217339791e-06	4.4481855572361415e-08	4.213023208660526e-08
69.96161233354579	69.89773536693747	-0.5555555555555554	-0.5729797477133123	-0.5733523760510546	0.00010402372777984567	0.0001045609370827417	-0.01370979912494688	-0.014083690093876002	0.00010564378062053935	0.00010502643838113309	-1.3749673177160646e-06	-1.4124651583468058e-06	4.257063839453236e-08	4.364561607685952e-08
69.96999914888669	69.87238281171865	0.5555555555555554	0.4099163800683873	0.4115659417014643	0.00010808080264033941	0.00010748285975062265	0.11369422901934301	0.11500284739214989	9.997597917749965e-05	0.00010108849749097443	1.1402490123291846e-05	1.1533732563649572e-05	3.420730202544555e-07	3.4601016180475077e-07
69.96794459987562	69.85520706212084	1.666666666666667	0.48904493849978925	0.48955253114528696	0.00010784828200750464	0.0001065534260402819	1.1464693141013105	1.147145228907081	0.00010458027071002694	0.00010350174091627444	0.00011498037449616994	0.0001150481625621383	3.4479280953749315e-06	3.449960516997911e-06
69.95450966674665	69.85008925868428	2.7777777777777786	0.5160886748640341	0.5164667564048165	0.0001079116330475479	0.00010755383716007177	2.233052854988619	2.2331897663998856	0.0001073442376088446	0.00010605484042193888	0.00022395475428629212	0.00022396848524720546	6.715731378063814e-06	6.716142921300374e-06
69.93173377112558	69.85819206547015	3.8888888888888893	0.5329532928225946	0.5327342600069008	0.00010701037239994048	0.00010826515119669669	3.3295031170915053	3.329355743059559	0.00010675860771837315	0.00010808585567140737	0.0003339186758691711	0.0003339038956032052	1.0013212432276602e-05	1.0012769360476909e-05
69.90414794326182	69.87767591212348	5.0	0.5458703214141574	0.5448905812779036	0.00010863703006876245	0.00010842753727894294	4.428518760544594	4.429395721345003	0.00010487634920286862	0.00010423757194006403	0.00044413988171142254	0.0004442278328497646	1.3318409993427731e-05	1.3321047329635767e-05
